czywiesz1417;kto jest autorem najstarszego europejskiego tłumaczenia Awesty?;97/9c/02/ca/2f/77/93/26/21/09/37/35/0f/00/29/ec/wikiAbraham#Hyacinthe#Anquetil_45_Duperron/wikiAbraham#Hyacinthe#Anquetil_45_Duperron.xml;wikiAbraham#Hyacinthe#Anquetil_45_Duperron
czywiesz1418;jaki klub został pierwszym zawodowym mistrzem Francji w piłce nożnej?;5b/61/07/ff/79/dc/83/75/2d/fb/ae/c7/c1/e8/91/72/wikiOlympique#Lillois/wikiOlympique#Lillois.xml;wikiOlympique#Lillois
czywiesz1419;ilu zawodników reprezentowało Francję na Zimowych Igrzyskach Olimpijskich 2002 w Salt Lake City?;26/5f/64/e8/57/2d/4e/65/d6/d1/fd/50/18/ff/45/5c/wikiFrancja#na#Zimowych#Igrzyskach#Olimpijskich#2002/wikiFrancja#na#Zimowych#Igrzyskach#Olimpijskich#2002.xml;wikiFrancja#na#Zimowych#Igrzyskach#Olimpijskich#2002
czywiesz1420;w co się bawią dzieci u Bruegla?;f7/2e/7a/d6/aa/ad/4c/9f/89/cd/24/45/b1/49/76/d7/wikiZabawy#dzieci_281_ce/wikiZabawy#dzieci_281_ce.xml;wikiZabawy#dzieci_281_ce
czywiesz1421;kto znalazł zgubiony rozkaz Roberta Lee?;68/4a/ea/6a/cb/2a/c0/20/99/ee/a6/9f/b4/6f/8a/bc/wikiRozkaz#specjalny#191/wikiRozkaz#specjalny#191.xml;wikiRozkaz#specjalny#191
czywiesz1422;do jakiego odbiorcy adresowany jest szwedzki program radiowy Klartext?;43/8b/80/fb/ea/43/98/0f/37/39/58/99/3e/9b/6b/b3/wikiKlartext/wikiKlartext.xml;wikiKlartext
czywiesz1423;czyje larwy budują domki z żabirośli?;b2/19/80/23/ed/b2/a7/40/23/36/64/96/9f/2d/24/86/wiki_379_abiro_347_l/wiki_379_abiro_347_l.xml;wiki_379_abiro_347_l
czywiesz1424;do czego służy upust płuczący?;a0/0a/2b/c9/dd/6b/fe/53/1f/cf/9d/ba/29/a3/44/dc/wikiUpust#p_322_ucz_261_cy/wikiUpust#p_322_ucz_261_cy.xml;wikiUpust#p_322_ucz_261_cy
czywiesz1425;z jakiego powodu Operacja Wikinger zakończyła się niepowodzeniem?;e7/f0/e7/9b/ff/9b/76/02/3c/db/99/e6/bd/f4/dc/da/wikiOperacja#Wikinger/wikiOperacja#Wikinger.xml;wikiOperacja#Wikinger
czywiesz1426;jakie zwierzę z Kaukazu ma duże, łyse stopy?;1f/11/65/a4/e2/3e/ad/85/9b/b9/87/6f/ce/8f/9f/52/wikiAllactaga#williamsi/wikiAllactaga#williamsi.xml;wikiAllactaga#williamsi
czywiesz1427;kiedy konsekrowano katedrę św. Teresy z Avili w Požedze?;6e/40/3c/1c/42/e1/35/bb/04/80/18/5a/7c/c4/d9/c0/wikiKatedra#_347_w_46_#Teresy#z#Avili#w#Po_382_edze/wikiKatedra#_347_w_46_#Teresy#z#Avili#w#Po_382_edze.xml;wikiKatedra#_347_w_46_#Teresy#z#Avili#w#Po_382_edze
czywiesz1428;kto prowadził po II wojnie światowej rozminowanie terenów województwa białostockiego?;70/79/3d/51/53/54/ad/7b/66/9b/11/f0/7c/ea/2b/0f/wiki51#Batalion#Saper_243_w/wiki51#Batalion#Saper_243_w.xml;wiki51#Batalion#Saper_243_w
czywiesz1429;jaki materiał preferował szwedzki rzeźbiarz Edvin Öhrström?;07/fc/b0/f9/89/65/91/f4/5e/46/bc/de/1e/8b/ef/bf/wikiEdvin#_214_hrstr_246_m/wikiEdvin#_214_hrstr_246_m.xml;wikiEdvin#_214_hrstr_246_m
czywiesz1430;gdzie wampirzyce noszą pióra?;d3/87/a1/56/4a/99/7a/0f/f5/00/db/70/63/8a/b2/fc/wikiGladius#_40_anatomia_41_/wikiGladius#_40_anatomia_41_.xml;wikiGladius#_40_anatomia_41_
czywiesz1431;w jakim sporcie obowiązują tzw. Queensberry Rules?;3f/11/97/23/53/ac/07/05/77/a1/e9/c7/b0/73/82/d1/wikiQueensberry#Rules/wikiQueensberry#Rules.xml;wikiQueensberry#Rules
czywiesz1432;co upamiętnia Międzynarodowy Dzień Romów?;42/75/c9/e4/9a/b7/0b/10/0f/b7/0f/80/f7/25/d3/17/wikiMi_281_dzynarodowy#Dzie_324_#Rom_243_w/wikiMi_281_dzynarodowy#Dzie_324_#Rom_243_w.xml;wikiMi_281_dzynarodowy#Dzie_324_#Rom_243_w
czywiesz1433;w kryształach jakich związków chemicznych występuje sześcian poczwórny?;c6/82/0d/8e/88/f5/b3/16/dc/65/af/69/ae/3f/4b/dc/wikiSze_347_cian#poczw_243_rny/wikiSze_347_cian#poczw_243_rny.xml;wikiSze_347_cian#poczw_243_rny
czywiesz1434;jakie wydarzenia upamiętnia Międzynarodowy Dzień Walki z Faszyzmem i Antysemityzmem?;2d/04/4b/8f/85/bb/f3/2c/22/c0/b9/83/90/51/9b/34/wikiMi_281_dzynarodowy#Dzie_324_#Walki#z#Faszyzmem#i#Antysemityzmem/wikiMi_281_dzynarodowy#Dzie_324_#Walki#z#Faszyzmem#i#Antysemityzmem.xml;wikiMi_281_dzynarodowy#Dzie_324_#Walki#z#Faszyzmem#i#Antysemityzmem
czywiesz1435;do jakich wydarzeń nawiązują poszczególne części Koncertu Jankiela?;89/b7/90/27/3e/7f/f9/a9/9c/5d/07/ba/04/e0/5c/fd/wikiKoncert#Jankiela/wikiKoncert#Jankiela.xml;wikiKoncert#Jankiela
czywiesz1436;dlaczego Dzień Kolejarza w Polsce obchodzony jest 25 listopada, a w Rosji w pierwszą niedzielę sierpnia?;8a/9f/41/1c/ee/5f/ff/d1/e5/5a/3c/2f/18/20/60/d7/wikiDzie_324_#Kolejarza/wikiDzie_324_#Kolejarza.xml;wikiDzie_324_#Kolejarza
czywiesz1437;pod jakimi nazwami eksportowano poza Australię Holdena Caprice?;1e/96/d0/76/8f/16/77/5d/80/53/40/1c/ff/9f/14/06/wikiHolden#Caprice/wikiHolden#Caprice.xml;wikiHolden#Caprice
czywiesz1438;czego dotyczy twierdzenie Wedderburna?;1b/3e/9d/77/6b/65/b7/b3/b6/3a/1d/c2/1e/77/d3/19/wikiTwierdzenie#Wedderburna/wikiTwierdzenie#Wedderburna.xml;wikiTwierdzenie#Wedderburna
czywiesz1439;gdzie znajdują się najwyżej położone stawy hodowlane w Europie?;39/ce/f3/10/d0/78/64/9c/94/55/45/c8/bf/d9/cb/4f/wikiPodg_243_rzy_324_skie#Stawy/wikiPodg_243_rzy_324_skie#Stawy.xml;wikiPodg_243_rzy_324_skie#Stawy
czywiesz1440;w którym polskim klasztorze kuźnię przerobiono na refektarz?;dc/ae/c3/d0/b4/5a/2d/09/ee/82/3f/da/fb/92/e7/56/wikiKlasztor#Franciszkan_243_w#w#Panewnikach/wikiKlasztor#Franciszkan_243_w#w#Panewnikach.xml;wikiKlasztor#Franciszkan_243_w#w#Panewnikach
czywiesz1441;z ilu turniejów składały się Indywidualne Mistrzostwa Francji na Żużlu 2011?;7a/3a/2f/e5/2a/f7/38/19/55/5e/ca/d9/4e/d6/27/25/wikiIndywidualne#Mistrzostwa#Francji#na#_379_u_380_lu#2011/wikiIndywidualne#Mistrzostwa#Francji#na#_379_u_380_lu#2011.xml;wikiIndywidualne#Mistrzostwa#Francji#na#_379_u_380_lu#2011
czywiesz1442;jak daleko skaczą sercówki?;75/40/88/84/ed/0a/94/fd/6c/93/47/3a/98/4d/f0/df/wikiSerc_243_wkowate/wikiSerc_243_wkowate.xml;wikiSerc_243_wkowate
czywiesz1443;gdzie znajduje się Studnia Patriarchów?;c0/41/de/f8/b9/a8/ea/32/be/33/9a/f0/00/35/24/1c/wikiStudnia#Patriarch_243_w/wikiStudnia#Patriarch_243_w.xml;wikiStudnia#Patriarch_243_w
czywiesz1444;kto wprowadził pojęcie liczby idealnej?;ed/a4/15/2b/86/47/97/33/37/38/6b/13/f1/06/da/3f/wikiLiczba#idealna/wikiLiczba#idealna.xml;wikiLiczba#idealna
czywiesz1445;który suseł potrafi wspinać się po drzewach?;7f/39/c4/77/cc/26/45/c7/94/0e/5c/39/c8/45/fc/6e/wikiNotocitellus#adocetus/wikiNotocitellus#adocetus.xml;wikiNotocitellus#adocetus
czywiesz1446;kto jest apostołem indyjskich dalitów?;49/30/94/6c/f6/46/29/5e/82/cf/d1/81/ea/a5/4a/a6/wikiAugustyn#Thevarparampil/wikiAugustyn#Thevarparampil.xml;wikiAugustyn#Thevarparampil
czywiesz1447;kto był jednym ze współtwórców polskiego internetu?;21/cd/fd/99/54/0d/e0/9f/9e/4b/50/35/54/ca/3a/dd/wikiMaciej#Koz_322_owski#_40_astronom_41_/wikiMaciej#Koz_322_owski#_40_astronom_41_.xml;wikiMaciej#Koz_322_owski#_40_astronom_41_
czywiesz1448;kiedy można spotkać w Polsce zmrocznika przytuliaka?;13/df/13/84/6b/d6/6a/20/c5/12/bc/cc/bf/ec/93/26/wikiZmrocznik#przytuliak/wikiZmrocznik#przytuliak.xml;wikiZmrocznik#przytuliak
czywiesz1449;czego dotyczy twierdzenie Josefsona–Nissenzweiga?;94/98/2e/f0/26/e9/b4/55/96/c0/38/20/eb/b2/7d/64/wikiTwierdzenie#Josefsona_8211_Nissenzweiga/wikiTwierdzenie#Josefsona_8211_Nissenzweiga.xml;wikiTwierdzenie#Josefsona_8211_Nissenzweiga
czywiesz1450;dlaczego książę bawarski przewodniczył francuskiej delegacji na sobór w Konstancji?;5a/04/ff/25/09/31/1b/eb/9c/62/db/34/97/3c/e3/a3/wikiLudwik#VII#Brodaty/wikiLudwik#VII#Brodaty.xml;wikiLudwik#VII#Brodaty
czywiesz1451;jakie rośliny można spotkać w Rezerwacie przyrody Regetovské rašelinisko?;26/e4/ad/93/89/a8/4f/3e/f9/a8/3c/34/f2/83/e9/7c/wikiRezerwat#przyrody#Regetovsk_233_#ra_353_elinisko/wikiRezerwat#przyrody#Regetovsk_233_#ra_353_elinisko.xml;wikiRezerwat#przyrody#Regetovsk_233_#ra_353_elinisko
czywiesz1452;czyje relikwie znajdują się w katedrze św. Szczepana w Hvarze?;4e/26/7e/43/86/ab/6d/30/0e/9e/81/8a/a8/50/3c/5e/wikiKatedra#_347_w_46_#Szczepana#w#Hvarze/wikiKatedra#_347_w_46_#Szczepana#w#Hvarze.xml;wikiKatedra#_347_w_46_#Szczepana#w#Hvarze
czywiesz1453;atrybutem której brytyjskiej aktorki były pomarszczone pończochy?;70/04/08/cd/3e/0d/22/36/a0/4a/94/ff/86/55/13/e5/wikiKathy#Staff/wikiKathy#Staff.xml;wikiKathy#Staff
czywiesz1454;skąd pochodzi nazwa monasteru Žiča?;c0/c7/4b/f4/55/f8/2c/94/52/ef/e3/a4/bf/9c/f0/ab/wikiMonaster#_381_i_269_a/wikiMonaster#_381_i_269_a.xml;wikiMonaster#_381_i_269_a
czywiesz1455;kto wygrał Indywidualne Mistrzostwa Chorwacji i Słowenii na Żużlu 2011?;02/81/d5/48/6d/6b/59/17/71/5b/34/ca/30/fb/a3/ed/wikiIndywidualne#Mistrzostwa#Chorwacji#i#S_322_owenii#na#_379_u_380_lu#2011/wikiIndywidualne#Mistrzostwa#Chorwacji#i#S_322_owenii#na#_379_u_380_lu#2011.xml;wikiIndywidualne#Mistrzostwa#Chorwacji#i#S_322_owenii#na#_379_u_380_lu#2011
czywiesz1456;kim były patronki mostu Suade i Olge?;ec/17/e9/85/b3/e3/ca/73/d5/9b/2c/28/56/12/b5/64/wikiMost#Suade#i#Olge/wikiMost#Suade#i#Olge.xml;wikiMost#Suade#i#Olge
czywiesz1457;gdzie w naturze występuje dwudziestoczterościan deltoidowy?;62/7d/ea/c2/af/3f/c3/6b/3d/28/4d/1d/12/9f/ab/3b/wikiDwudziestocztero_347_cian#deltoidowy/wikiDwudziestocztero_347_cian#deltoidowy.xml;wikiDwudziestocztero_347_cian#deltoidowy
czywiesz1458;który Polak zaproponował nazwę polar?;87/42/a5/ff/54/90/93/16/56/46/18/40/e8/e9/59/44/wikiWojciech#Krzemi_324_ski/wikiWojciech#Krzemi_324_ski.xml;wikiWojciech#Krzemi_324_ski
czywiesz1459;jak według najnowszej terminologii nazywa się kwas siarkowy stosowany w akumulatorach?;31/0d/c4/4a/7b/09/17/b7/55/a2/91/46/17/aa/a1/e6/wikiNomenklatura#chemii#nieorganicznej/wikiNomenklatura#chemii#nieorganicznej.xml;wikiNomenklatura#chemii#nieorganicznej
czywiesz1460;które miasto było nagie?;3d/ce/93/94/33/7b/89/14/7b/73/6c/25/ba/0e/84/d7/wikiNagie#miasto/wikiNagie#miasto.xml;wikiNagie#miasto
czywiesz1461;dlaczego duński fotograf Kristian Hude nie kolekcjonował znaczków pocztowych?;28/3d/ae/23/9d/da/4b/ef/3c/51/77/ef/65/18/60/96/wikiKristian#Hude/wikiKristian#Hude.xml;wikiKristian#Hude
czywiesz1462;który warszawski architekt brał udział w pracach rządowego komitetu do walki z durem plamistym?;6a/4b/b6/df/ff/ea/4d/f0/0c/69/8c/30/ed/2b/e9/1b/wikiEdward#Eber/wikiEdward#Eber.xml;wikiEdward#Eber
czywiesz1463;gdzie ma początek Magistrala Tatrzańska?;7c/f5/e4/e2/a0/9a/2d/e9/e5/5c/11/0d/81/86/b3/cf/wikiRozdro_380_e#pod#Tokarni_261_/wikiRozdro_380_e#pod#Tokarni_261_.xml;wikiRozdro_380_e#pod#Tokarni_261_
czywiesz1464;dlaczego klimat w północnej Afryce jest bardziej ekstremalny niż w południowej?;80/de/5e/9d/a6/ae/07/46/34/21/7a/66/e4/3d/07/e1/wikiKlimat#Afryki/wikiKlimat#Afryki.xml;wikiKlimat#Afryki
czywiesz1465;w jakim stylu został wykonany Krzyż Matyldy?;a5/1c/58/b3/5f/8d/5c/2d/9f/28/c1/91/de/2a/c4/36/wikiKrzy_380_#Matyldy/wikiKrzy_380_#Matyldy.xml;wikiKrzy_380_#Matyldy
czywiesz1466;jaką pomoc można otrzymać pod numerem 116111?;84/0e/7a/13/fe/06/e2/27/36/92/37/27/cc/0b/79/f4/wikiTelefon#zaufania#dla#dzieci#i#m_322_odzie_380_y/wikiTelefon#zaufania#dla#dzieci#i#m_322_odzie_380_y.xml;wikiTelefon#zaufania#dla#dzieci#i#m_322_odzie_380_y
czywiesz1467;dlaczego mnisi musieli opuścić monaster Sumela w 1923 roku?;1b/dc/b8/0b/c7/08/5e/1b/e6/e6/76/8e/3e/c1/31/24/wikiMonaster#Sumela/wikiMonaster#Sumela.xml;wikiMonaster#Sumela
czywiesz1468;w jaki sposób uhonorowano w Gryficach pionierów tamtejszej służby zdrowia – profesorów Julię i Witolda Starkiewiczów?;b7/98/31/c1/33/7f/a1/68/05/2e/62/9a/e2/41/0e/3e/wikiJulia#Starkiewiczowa/wikiJulia#Starkiewiczowa.xml;wikiJulia#Starkiewiczowa
czywiesz1469;dla którego bytomskiego kompozytora źródłem inspiracji był folklor muzyczny Ameryki Północnej?;69/0f/ab/d5/20/0c/9e/7d/b1/90/05/72/4e/49/2a/e4/wikiHeinrich#Schulz_45_Beuthen/wikiHeinrich#Schulz_45_Beuthen.xml;wikiHeinrich#Schulz_45_Beuthen
czywiesz1470;co góruje nad Paprotkami?;f6/26/c2/be/ae/11/6a/c2/ad/8d/4e/cb/f6/51/d5/88/wikiZadzierna/wikiZadzierna.xml;wikiZadzierna
czywiesz1471;który boloński prawnik nauczał rolnictwa?;01/0b/07/f9/a0/f1/27/2a/90/35/19/c9/c9/3c/08/4a/wikiPiotr#Crescenzi/wikiPiotr#Crescenzi.xml;wikiPiotr#Crescenzi
czywiesz1472;czym jest generacja rozproszona?;3d/8a/83/68/66/39/1c/b8/84/ba/6a/ed/a2/c9/dc/99/wikiGeneracja#rozproszona/wikiGeneracja#rozproszona.xml;wikiGeneracja#rozproszona
czywiesz1473;w jaki sposób paszczak papuaski łapie muchy?;74/a4/bc/51/a0/87/a9/a0/fc/81/dc/78/62/1c/78/70/wikiPaszczak#papuaski/wikiPaszczak#papuaski.xml;wikiPaszczak#papuaski
czywiesz1474;który prezydent Odessy był wiceprezydentem Warszawy?;a0/e6/18/98/3d/00/e7/8e/7e/99/5b/fb/de/c1/0d/d8/wikiWincenty#Bogucki/wikiWincenty#Bogucki.xml;wikiWincenty#Bogucki
czywiesz1475;kiedy w polskim Kościele katolickim obchodzony jest Dzień Solidarności z Kościołem Prześladowanym?;0c/2f/ea/f8/a0/4d/ae/02/34/2b/a7/c4/06/d8/a9/29/wikiDzie_324_#Solidarno_347_ci#z#Ko_347_cio_322_em#Prze_347_ladowanym/wikiDzie_324_#Solidarno_347_ci#z#Ko_347_cio_322_em#Prze_347_ladowanym.xml;wikiDzie_324_#Solidarno_347_ci#z#Ko_347_cio_322_em#Prze_347_ladowanym
czywiesz1476;komu przypisuje się często błędne oznaczenie zawartości żelaza w szpinaku?;31/22/7d/4d/e5/c5/97/66/3f/92/a6/ed/e1/e2/a8/a2/wikiGustav#von#Bunge/wikiGustav#von#Bunge.xml;wikiGustav#von#Bunge
czywiesz1477;jakiej rodziny azjatyckich gryzoni dotyczył efekt Łazarza?;a8/0e/13/e0/9a/55/46/a0/8f/79/3d/88/49/24/9e/58/wikiDiatomyidae/wikiDiatomyidae.xml;wikiDiatomyidae
czywiesz1478;dokąd płynie Zimna Woda?;1c/45/fc/c5/fd/b1/da/34/c7/4d/b5/de/ac/c0/a7/08/wikiZimna#Woda#_40_dop_322_yw#Leska_41_/wikiZimna#Woda#_40_dop_322_yw#Leska_41_.xml;wikiZimna#Woda#_40_dop_322_yw#Leska_41_
czywiesz1479;dlaczego nie ma Polonii we Lwowie?;74/95/93/5c/80/70/71/20/d0/85/21/77/86/91/e3/fb/wikiPolonia#_40_Stanis_322_aw#Wyspia_324_ski_41_/wikiPolonia#_40_Stanis_322_aw#Wyspia_324_ski_41_.xml;wikiPolonia#_40_Stanis_322_aw#Wyspia_324_ski_41_
czywiesz1480;ile osób zostało wysiedlonych w konsekwencji wojny grecko-tureckiej w latach 1919–1922?;29/74/d9/53/cc/43/6e/64/ad/e2/51/08/e5/6b/3c/a4/wikiWojna#grecko_45_turecka#_40_1919_45_1922_41_/wikiWojna#grecko_45_turecka#_40_1919_45_1922_41_.xml;wikiWojna#grecko_45_turecka#_40_1919_45_1922_41_
czywiesz1481;co jest uznawane za najstarszy zabytek piśmiennictwa słowackiego?;f8/63/57/cd/8b/39/2c/83/b1/66/71/1d/b8/32/6a/4d/wiki_379_yli_324_ska#ksi_281_ga#miejska/wiki_379_yli_324_ska#ksi_281_ga#miejska.xml;wiki_379_yli_324_ska#ksi_281_ga#miejska
czywiesz1482;kto w latach 30. XX wieku był sekretarką Melchiora Wańkowicza?;94/22/69/24/6b/9d/ea/1a/c9/f6/de/c2/16/36/98/f5/wikiIrena#S_322_o_324_ska/wikiIrena#S_322_o_324_ska.xml;wikiIrena#S_322_o_324_ska
czywiesz1483;jakie własności ma trójkąt asymptotyczny?;1a/9b/98/dd/8e/c1/a5/2f/e0/0f/a7/20/e2/70/d2/e0/wikiTr_243_jk_261_t#asymptotyczny/wikiTr_243_jk_261_t#asymptotyczny.xml;wikiTr_243_jk_261_t#asymptotyczny
czywiesz1484;jaki tryb życia prowadzi ryjówka amerykańska?;0e/4a/13/00/99/e9/ba/ec/7d/1c/27/35/e2/54/95/95/wikiRyj_243_wka#ameryka_324_ska/wikiRyj_243_wka#ameryka_324_ska.xml;wikiRyj_243_wka#ameryka_324_ska
czywiesz1485;gdzie znalazła zastosowanie Zielona Marianna?;22/0b/46/cd/da/6f/1a/a4/fd/ed/ee/90/77/2f/41/fb/wikiZielona#Marianna/wikiZielona#Marianna.xml;wikiZielona#Marianna
czywiesz1486;kiedy czeskie sierotki rozgromiły krzyżowców pod Stříbrem?;27/ed/ea/18/80/e7/ea/6f/2b/d0/68/06/9a/a8/ca/7e/wikiIV#krucjata#antyhusycka/wikiIV#krucjata#antyhusycka.xml;wikiIV#krucjata#antyhusycka
czywiesz1487;jaki gatunek powstał ze skrzyżowania topoli białej z osiką?;ee/68/01/97/62/05/d7/82/9e/43/8b/d1/6a/a9/3c/58/wikiTopola#szara/wikiTopola#szara.xml;wikiTopola#szara
czywiesz1488;który dyrektor Instytutu Farmakologii PAN badał nietypowe farmakologicznie leki przeciwdepresyjne?;bc/91/a3/48/e3/44/8e/2f/d7/6d/81/fe/09/c9/e4/d8/wikiJerzy#Maj/wikiJerzy#Maj.xml;wikiJerzy#Maj
czywiesz1489;do czego służy miód oczyszczony?;85/1f/5c/df/a9/cc/06/60/7a/12/d8/fa/cc/81/7b/10/wikiMi_243_d#oczyszczony/wikiMi_243_d#oczyszczony.xml;wikiMi_243_d#oczyszczony
czywiesz1490;gdzie występuje ryjówka pustynna?;da/86/a9/1c/af/b3/6a/d7/65/0a/27/4b/78/02/f9/b4/wikiRyj_243_wka#pustynna/wikiRyj_243_wka#pustynna.xml;wikiRyj_243_wka#pustynna
czywiesz1491;skraj czyjego płaszcza zdobią zooksantelle?;0c/35/7e/50/c1/dd/1e/4e/8f/d9/46/ca/0d/9f/47/16/wikiPrzydaczniowate/wikiPrzydaczniowate.xml;wikiPrzydaczniowate
czywiesz1492;która geometria stanowi bazę dla geometrii absolutnej i geometrii afinicznej?;36/9a/ad/8a/8a/dc/df/81/32/a8/de/36/26/b6/6b/b6/wikiGeometria#uporz_261_dkowania/wikiGeometria#uporz_261_dkowania.xml;wikiGeometria#uporz_261_dkowania
czywiesz1493;co łączy rycerza, wieśniaka i uczonego w Krainie szczęśliwości?;d4/4a/89/53/18/c7/e8/24/f4/e2/4f/6f/6b/49/c8/e6/wikiKraina#szcz_281__347_liwo_347_ci/wikiKraina#szcz_281__347_liwo_347_ci.xml;wikiKraina#szcz_281__347_liwo_347_ci
czywiesz1494;który turecki ekonomista został odznaczony japońskim Orderem Wschodzącego Słońca?;21/53/87/4c/5f/1d/ac/17/a3/f8/39/42/79/cb/39/c9/wikiKemal#Dervi_351_/wikiKemal#Dervi_351_.xml;wikiKemal#Dervi_351_
czywiesz1495;"z czyjej inicjatywy zorganizowano ogólnopolski konkurs ""Stop rasizmowi w sporcie""?";04/29/ee/aa/03/dc/87/12/13/e3/a2/06/bf/0c/e7/3c/wikiMi_281_dzynarodowy#Dzie_324_#Walki#z#Dyskryminacj_261_#Rasow_261_/wikiMi_281_dzynarodowy#Dzie_324_#Walki#z#Dyskryminacj_261_#Rasow_261_.xml;wikiMi_281_dzynarodowy#Dzie_324_#Walki#z#Dyskryminacj_261_#Rasow_261_
czywiesz1496;co to jest Mammoth Hot Springs?;8d/92/ec/76/63/09/e3/34/14/7c/22/4e/c9/30/46/aa/wikiMammoth#Hot#Springs/wikiMammoth#Hot#Springs.xml;wikiMammoth#Hot#Springs
czywiesz1497;co uprawia śmierć w swoim ogrodzie?;6b/65/c2/dd/32/81/c3/d0/08/f3/35/80/b7/17/19/04/wikiOgr_243_d#_346_mierci/wikiOgr_243_d#_346_mierci.xml;wikiOgr_243_d#_346_mierci
czywiesz1498;jak długo budowano kościół w skale?;55/5d/67/03/10/25/5f/fd/63/00/83/68/cc/23/7d/ea/wikiKo_347_ci_243__322_#Temppeliaukio/wikiKo_347_ci_243__322_#Temppeliaukio.xml;wikiKo_347_ci_243__322_#Temppeliaukio
czywiesz1499;jakiej kategorii droga przebiega najdłuższym mostem w Finlandii?;b8/c3/bd/13/8a/d0/16/57/44/d0/2f/02/11/b8/b4/db/wikiMost#Replot/wikiMost#Replot.xml;wikiMost#Replot
czywiesz1500;po którym fińskim mieście jeździ czerwony tramwaj-pub?;b5/37/d8/56/c9/aa/19/4a/8c/4e/18/65/0f/0a/14/8a/wikiSp_229_rakoff/wikiSp_229_rakoff.xml;wikiSp_229_rakoff
czywiesz1501;kto rozsławił fińskie wzornictwo w przemyśle lekkim?;e7/4f/bc/43/23/ac/bf/5d/82/35/6c/38/d2/1a/63/fa/wikiMarimekko/wikiMarimekko.xml;wikiMarimekko
czywiesz1502;gdzie w Helsinkach najbardziej dokuczają mrówki faraona?;14/7a/87/9f/67/da/fd/8f/ca/16/f7/26/cb/fc/d3/14/wikiLauttasaari/wikiLauttasaari.xml;wikiLauttasaari
czywiesz1503;w którym fińskim zamku zamieszkała Katarzyna Jagiellonka?;36/6a/d1/26/f7/69/09/99/18/f4/d4/52/1c/7d/5e/2f/wikiZamek#w#Turku/wikiZamek#w#Turku.xml;wikiZamek#w#Turku
czywiesz1504;ile czasu potrzebują okładniczki, by całkowicie zagrzebać się w piasku?;6f/d1/b9/a8/b2/b5/ee/a7/cc/85/2f/1f/03/c9/48/3d/wikiOk_322_adniczkowate/wikiOk_322_adniczkowate.xml;wikiOk_322_adniczkowate
czywiesz1505;jak definiowany jest kompleks de Rhama?;4c/31/34/c8/b3/39/30/4e/6e/38/5d/df/bc/6d/4a/5c/wikiKompleks#de#Rhama/wikiKompleks#de#Rhama.xml;wikiKompleks#de#Rhama
czywiesz1506;o czym opowiada najnowsza powieść Stephena Kinga?;99/08/80/f1/a7/98/07/2c/93/73/e3/c8/91/15/61/36/wikiDallas#_39_63/wikiDallas#_39_63.xml;wikiDallas#_39_63
czywiesz1507;ilu cesarzy Chin pochodziło z dynastii Liu Song?;62/88/1f/81/c4/35/25/be/2a/bb/d6/b2/2d/8e/57/48/wikiDynastia#Liu#Song/wikiDynastia#Liu#Song.xml;wikiDynastia#Liu#Song
czywiesz1508;kto wynalazł carte de visite?;ce/e1/76/c7/16/7d/81/32/33/01/55/26/9b/84/25/2b/wikiAndr_233_#Adolphe#Eug_232_ne#Disd_233_ri/wikiAndr_233_#Adolphe#Eug_232_ne#Disd_233_ri.xml;wikiAndr_233_#Adolphe#Eug_232_ne#Disd_233_ri
czywiesz1509;jak afrykański starzec nierównozębny znalazł się w Europie Środkowej?;5d/93/c1/c6/d8/40/d5/25/33/c5/0b/25/70/c7/ce/cc/wikiStarzec#nier_243_wnoz_281_bny/wikiStarzec#nier_243_wnoz_281_bny.xml;wikiStarzec#nier_243_wnoz_281_bny
czywiesz1510;który amerykański snajper był nazywany Białym Piórem?;81/14/ac/3c/bf/80/32/1f/6b/f3/ca/b6/ac/6c/27/55/wikiCarlos#Hathcock/wikiCarlos#Hathcock.xml;wikiCarlos#Hathcock
czywiesz1511;które upiorowate wyglądają jak porosty?;8f/97/8b/f9/ba/a5/9e/b6/9b/a4/a9/18/1f/8c/76/01/wikiD_322_ugonosek/wikiD_322_ugonosek.xml;wikiD_322_ugonosek
czywiesz1512;jakie zasługi na polu badań etnograficznych nad ziemią kłodzką położył Georg Amft?;fe/3d/89/46/6c/76/e3/25/79/00/f1/de/11/76/46/27/wikiGeorg#Amft/wikiGeorg#Amft.xml;wikiGeorg#Amft
czywiesz1513;podczas których Igrzysk Olimpijskich Turcja zdobyła najwięcej złotych medali?;d6/41/19/27/0c/7b/b4/41/04/15/6e/99/63/15/ba/36/wikiTurcja#na#Letnich#Igrzyskach#Olimpijskich#1960/wikiTurcja#na#Letnich#Igrzyskach#Olimpijskich#1960.xml;wikiTurcja#na#Letnich#Igrzyskach#Olimpijskich#1960
czywiesz1514;co było inspiracją dla powstania kadzielnicy Gozberta?;5b/0e/d1/7a/f6/25/8d/46/b8/4a/75/03/7f/c7/d9/12/wikiKadzielnica#Gozberta/wikiKadzielnica#Gozberta.xml;wikiKadzielnica#Gozberta
czywiesz1515;dlaczego zwalcza się tantnisia krzyżowiaczka?;35/dd/d0/f8/be/b3/2a/8a/a2/15/1e/45/f6/db/60/91/wikiTantni_347_#krzy_380_owiaczek/wikiTantni_347_#krzy_380_owiaczek.xml;wikiTantni_347_#krzy_380_owiaczek
